ID,Name,Email,City,State,Mobile,Purchase_Count,Last_Purchase_Date,Feedback_Score
1812,Arjun Kapoor,arjun.kapoor503@gmail.com,New Delhi,Delhi,9949320933,18,2024-06-14,6
1813,Aditya Ghosh,aditya.ghosh14@gmail.com,Nagpur,Maharashtra,9100650300,25,2025-03-29,1
1814,Aditya Kapoor,aditya.kapoor831@gmail.com,Indore,Uttar Pradesh,9904326382,17,2025-05-23,2
1815,Priya Kumar,priya.kumar425@gmail.com,Lucknow,West Bengal,9263996184,12,2025-02-05,7
1816,Arjun Thakur,arjun.thakur32@gmail.com,Jaipur,Punjab,9829257242,19,2025-01-11,5
1817,Ananya Reddy,ananya.reddy601@gmail.com,Kolkata,Telangana,9627045791,25,2024-01-15,8
1818,Diya Pillai,diya.pillai325@gmail.com,Bhubaneswar,Odisha,9961941400,38,2025-03-27,10
1819,Diya Verma,diya.verma941@gmail.com,New Delhi,Delhi,9144857203,3,2024-07-30,10
1820,Priya Bose,priya.bose706@gmail.com,Patna,Bihar,9570408180,9,2025-01-01,5
1821,Ananya Reddy,ananya.reddy386@gmail.com,Lucknow,West Bengal,9205766950,13,2024-09-13,3
1822,Aadhya Jain,aadhya.jain194@gmail.com,Pune,Karnataka,9906651821,48,2025-04-18,1
1823,Anika Joshi,anika.joshi378@gmail.com,Lucknow,West Bengal,9835499816,47,2024-08-27,9
1824,Riya Patel,riya.patel709@gmail.com,Patna,Bihar,9416701037,20,2024-12-26,9
1825,Krishna Sharma,krishna.sharma759@gmail.com,Kochi,Rajasthan,9133879479,2,2025-01-03,2
1826,Vivaan Bose,vivaan.bose182@gmail.com,Hyderabad,Kerala,9434111519,44,2024-01-24,3
1827,Krishna Mishra,krishna.mishra393@gmail.com,Lucknow,West Bengal,9854449066,39,2024-01-05,8
1828,Krishna Thakur,krishna.thakur214@gmail.com,Lucknow,West Bengal,9398877379,24,2025-01-18,2
1829,Isha Kumar,isha.kumar56@gmail.com,Chennai,Madhya Pradesh,9632705316,39,2024-11-21,10
1830,Arjun Nair,arjun.nair636@gmail.com,Patna,Bihar,9375253935,20,2024-06-10,8
1831,Aarav Rana,aarav.rana795@gmail.com,Nagpur,Maharashtra,9150997872,34,2025-01-01,4
1832,Riya Patel,riya.patel210@gmail.com,Bhubaneswar,Odisha,9359281056,15,2024-01-14,5
1833,Saanvi Jain,saanvi.jain727@gmail.com,Patna,Bihar,9220522861,48,2024-08-05,1
1834,Isha Bose,isha.bose161@gmail.com,Kolkata,Telangana,9724643015,45,2024-08-02,7
1835,Saanvi Yadav,saanvi.yadav184@gmail.com,Bhubaneswar,Odisha,9979943769,12,2024-06-23,2
1836,Raj Mishra,raj.mishra924@gmail.com,Hyderabad,Kerala,9785563628,31,2023-11-22,4
1837,Kavya Verma,kavya.verma357@gmail.com,Chandigarh,Haryana,9881532688,45,2025-06-15,1
1838,Riya Ghosh,riya.ghosh892@gmail.com,Pune,Karnataka,9388934953,10,2025-06-26,7
1839,Sai Sharma,sai.sharma836@gmail.com,Kochi,Rajasthan,9874706608,50,2025-02-02,1
1840,Aadhya Joshi,aadhya.joshi811@gmail.com,Pune,Karnataka,9365447230,35,2024-02-10,8
1841,Vihaan Gupta,vihaan.gupta158@gmail.com,Chandigarh,Haryana,9995163386,34,2025-09-26,4
1842,Aadhya Verma,aadhya.verma352@gmail.com,Bangalore,Tamil Nadu,9459943897,37,2024-03-30,2
1843,Aarav Rana,aarav.rana529@gmail.com,Jaipur,Punjab,9476516786,11,2024-01-27,10
1844,Raj Thakur,raj.thakur437@gmail.com,Pune,Karnataka,9564597323,28,2023-11-04,8
1845,Arjun Das,arjun.das568@gmail.com,Chandigarh,Haryana,9552619920,40,2025-01-17,10
1846,Anika Thakur,anika.thakur496@gmail.com,Bangalore,Tamil Nadu,9308312422,43,2024-04-07,1
1847,Ishaan Jain,ishaan.jain514@gmail.com,Kochi,Rajasthan,9374038663,21,2024-12-05,3
1848,Aditya Yadav,aditya.yadav342@gmail.com,Mumbai,Gujarat,9575518842,19,2024-04-19,6
1849,Sai Mishra,sai.mishra768@gmail.com,Mumbai,Gujarat,9150108126,6,2023-10-17,3
1850,Aditya Kapoor,aditya.kapoor294@gmail.com,Indore,Uttar Pradesh,9591256571,19,2024-12-28,5
1851,Aadhya Verma,aadhya.verma32@gmail.com,Bhubaneswar,Odisha,9952621729,47,2023-10-25,4
1852,Diya Mishra,diya.mishra800@gmail.com,Patna,Bihar,9945430327,20,2024-07-08,6
1853,Riya Nair,riya.nair895@gmail.com,Kolkata,Telangana,9490892991,13,2024-10-16,3
1854,Aarav Das,aarav.das408@gmail.com,Bangalore,Tamil Nadu,9870827079,44,2025-02-16,1
1855,Aditya Das,aditya.das637@gmail.com,Bangalore,Tamil Nadu,9921233635,35,2024-08-20,6
1856,Priya Bose,priya.bose391@gmail.com,Patna,Bihar,9916767312,25,2025-10-10,9
1857,Isha Verma,isha.verma942@gmail.com,Chandigarh,Haryana,9837300983,13,2025-09-17,4
1858,Aadhya Jain,aadhya.jain888@gmail.com,Bhubaneswar,Odisha,9147553865,39,2025-07-16,6
1859,Raj Nair,raj.nair62@gmail.com,Bhubaneswar,Odisha,9779582268,27,2023-12-29,10
1860,Meera Kapoor,meera.kapoor408@gmail.com,Lucknow,West Bengal,9268922460,27,2025-06-28,4
1861,Aarav Kumar,aarav.kumar854@gmail.com,Bhubaneswar,Odisha,9250719516,32,2024-08-24,4
1862,Ananya Gupta,ananya.gupta233@gmail.com,Kolkata,Telangana,9702467223,29,2024-01-14,3
1863,Kavya Nair,kavya.nair190@gmail.com,Chandigarh,Haryana,9953679616,3,2025-08-18,4
1864,Saanvi Nair,saanvi.nair610@gmail.com,Indore,Uttar Pradesh,9944012758,8,2023-10-31,7
1865,Aditya Sharma,aditya.sharma132@gmail.com,Chandigarh,Haryana,9986919571,30,2024-09-19,1
1866,Kavya Yadav,kavya.yadav48@gmail.com,Chennai,Madhya Pradesh,9797653452,22,2025-02-24,4
1867,Aditya Rana,aditya.rana686@gmail.com,New Delhi,Delhi,9610974221,5,2025-04-03,10
1868,Aadhya Bose,aadhya.bose472@gmail.com,Indore,Uttar Pradesh,9174382471,20,2023-12-18,2
1869,Krishna Yadav,krishna.yadav789@gmail.com,Hyderabad,Kerala,9597260618,27,2025-04-18,10
1870,Vivaan Rana,vivaan.rana533@gmail.com,Bangalore,Tamil Nadu,9625193001,5,2024-06-23,1
1871,Krishna Das,krishna.das140@gmail.com,Bangalore,Tamil Nadu,9489048219,48,2024-05-16,4
1872,Raj Ghosh,raj.ghosh127@gmail.com,Bangalore,Tamil Nadu,9311961938,20,2025-03-03,3
1873,Aditya Kapoor,aditya.kapoor603@gmail.com,Mumbai,Gujarat,9913740904,6,2025-05-06,6
1874,Arjun Kumar,arjun.kumar837@gmail.com,Indore,Uttar Pradesh,9635905585,47,2024-12-16,3
1875,Meera Thakur,meera.thakur537@gmail.com,Kochi,Rajasthan,9910744108,31,2024-01-05,7
1876,Priya Rana,priya.rana406@gmail.com,Pune,Karnataka,9363521065,24,2025-09-29,7
1877,Vihaan Jain,vihaan.jain88@gmail.com,Pune,Karnataka,9252524980,37,2025-07-16,6
1878,Saanvi Singh,saanvi.singh673@gmail.com,Mumbai,Gujarat,9852413111,27,2024-05-06,1
1879,Sai Pillai,sai.pillai168@gmail.com,Hyderabad,Kerala,9984878853,45,2024-04-03,5
1880,Ishaan Jain,ishaan.jain988@gmail.com,Hyderabad,Kerala,9779674032,21,2024-09-18,3
1881,Meera Yadav,meera.yadav219@gmail.com,Indore,Uttar Pradesh,9660099224,5,2025-02-20,4
1882,Ishaan Thakur,ishaan.thakur885@gmail.com,Indore,Uttar Pradesh,9541309065,10,2025-01-16,10
1883,Raj Sharma,raj.sharma743@gmail.com,Chennai,Madhya Pradesh,9287748503,0,2024-04-07,4
1884,Kavya Ghosh,kavya.ghosh776@gmail.com,Chandigarh,Haryana,9464543554,18,2024-06-01,9
1885,Sai Thakur,sai.thakur869@gmail.com,Indore,Uttar Pradesh,9406025528,45,2025-02-02,9
1886,Saanvi Ghosh,saanvi.ghosh791@gmail.com,Bangalore,Tamil Nadu,9710446946,4,2025-05-29,4
1887,Raj Kapoor,raj.kapoor486@gmail.com,Mumbai,Gujarat,9842350138,45,2025-06-16,2
1888,Vihaan Kumar,vihaan.kumar560@gmail.com,New Delhi,Delhi,9107853981,40,2024-11-04,4
1889,Aarav Pillai,aarav.pillai720@gmail.com,Bhubaneswar,Odisha,9714606556,3,2025-06-26,5
1890,Saanvi Verma,saanvi.verma530@gmail.com,Bhubaneswar,Odisha,9366544191,25,2024-06-27,2
1891,Krishna Mishra,krishna.mishra485@gmail.com,Chandigarh,Haryana,9193608476,9,2025-06-12,2
1892,Priya Das,priya.das792@gmail.com,Bangalore,Tamil Nadu,9329054006,0,2024-06-09,7
1893,Aarav Bose,aarav.bose911@gmail.com,Indore,Uttar Pradesh,9245975163,40,2025-03-28,4
1894,Sai Ghosh,sai.ghosh415@gmail.com,Chennai,Madhya Pradesh,9192415476,39,2024-11-30,5
1895,Riya Patel,riya.patel847@gmail.com,Bangalore,Tamil Nadu,9337527155,32,2024-08-23,3
1896,Vihaan Gupta,vihaan.gupta803@gmail.com,Patna,Bihar,9393004560,9,2024-11-10,8
1897,Ishaan Yadav,ishaan.yadav98@gmail.com,Pune,Karnataka,9556285003,32,2025-08-14,10
1898,Aditya Rana,aditya.rana784@gmail.com,New Delhi,Delhi,9334137064,37,2023-12-02,7
1899,Kavya Bose,kavya.bose415@gmail.com,Hyderabad,Kerala,9836123752,20,2024-09-08,1
1900,Rohan Reddy,rohan.reddy373@gmail.com,Hyderabad,Kerala,9993245666,15,2025-04-10,9
1901,Aditya Kapoor,aditya.kapoor106@gmail.com,Jaipur,Punjab,9402545324,42,2025-07-04,4
1902,Arjun Kumar,arjun.kumar522@gmail.com,Bhubaneswar,Odisha,9631659879,35,2024-09-04,5
1903,Diya Singh,diya.singh23@gmail.com,Indore,Uttar Pradesh,9306802849,40,2024-05-03,5
1904,Vihaan Patel,vihaan.patel59@gmail.com,Chandigarh,Haryana,9309015670,24,2024-04-14,6
1905,Diya Joshi,diya.joshi687@gmail.com,Mumbai,Gujarat,9136515799,18,2025-09-16,7
1906,Aditya Gupta,aditya.gupta305@gmail.com,Kolkata,Telangana,9442509465,18,2024-07-29,3
1907,Aditya Pillai,aditya.pillai924@gmail.com,Indore,Uttar Pradesh,9893508867,13,2025-01-27,7
1908,Raj Rana,raj.rana53@gmail.com,Pune,Karnataka,9222338500,25,2025-03-11,6
1909,Aarav Bose,aarav.bose921@gmail.com,Chennai,Madhya Pradesh,9813796762,30,2025-05-05,8
1910,Anika Pillai,anika.pillai433@gmail.com,Bhubaneswar,Odisha,9782432724,28,2025-02-17,3
1911,Aadhya Sharma,aadhya.sharma488@gmail.com,Hyderabad,Kerala,9752068617,19,2024-09-25,10
1912,Krishna Mishra,krishna.mishra379@gmail.com,Indore,Uttar Pradesh,9902379511,3,2024-03-15,10
1913,Rohan Reddy,rohan.reddy664@gmail.com,Mumbai,Gujarat,9869819431,11,2025-01-03,3
1914,Aadhya Rana,aadhya.rana692@gmail.com,Jaipur,Punjab,9416006673,24,2025-02-25,7
1915,Kavya Reddy,kavya.reddy302@gmail.com,New Delhi,Delhi,9667833691,8,2023-12-02,2
1916,Saanvi Gupta,saanvi.gupta716@gmail.com,Chennai,Madhya Pradesh,9876256836,15,2025-09-14,7
1917,Riya Nair,riya.nair248@gmail.com,Nagpur,Maharashtra,9634187769,26,2024-06-22,2
1918,Isha Verma,isha.verma45@gmail.com,Mumbai,Gujarat,9465121126,33,2023-10-19,3
1919,Ishaan Nair,ishaan.nair489@gmail.com,Bhubaneswar,Odisha,9878093393,20,2023-12-07,4
1920,Riya Kumar,riya.kumar699@gmail.com,Lucknow,West Bengal,9570433421,8,2023-11-08,4
1921,Aadhya Yadav,aadhya.yadav394@gmail.com,Mumbai,Gujarat,9256594543,33,2024-06-28,3
1922,Anika Yadav,anika.yadav845@gmail.com,New Delhi,Delhi,9183614348,45,2025-08-17,5
1923,Arjun Patel,arjun.patel445@gmail.com,New Delhi,Delhi,9491382799,40,2024-10-06,9
1924,Meera Nair,meera.nair607@gmail.com,Pune,Karnataka,9405585901,3,2025-04-01,10
1925,Vivaan Kumar,vivaan.kumar645@gmail.com,Chandigarh,Haryana,9395833524,20,2024-08-30,2
1926,Anika Reddy,anika.reddy130@gmail.com,Hyderabad,Kerala,9286665019,28,2025-08-28,8
1927,Arjun Thakur,arjun.thakur282@gmail.com,Chennai,Madhya Pradesh,9630879218,33,2025-03-01,5
1928,Riya Gupta,riya.gupta509@gmail.com,Hyderabad,Kerala,9467037566,32,2024-07-10,10
1929,Arjun Joshi,arjun.joshi919@gmail.com,Hyderabad,Kerala,9511881417,22,2023-12-12,2
1930,Aarav Yadav,aarav.yadav465@gmail.com,Hyderabad,Kerala,9854369089,35,2025-03-17,9
1931,Diya Rana,diya.rana351@gmail.com,Kochi,Rajasthan,9780521099,46,2025-09-12,2
1932,Sai Yadav,sai.yadav274@gmail.com,Lucknow,West Bengal,9832774008,1,2025-10-06,8
1933,Ishaan Chatterjee,ishaan.chatterjee412@gmail.com,Patna,Bihar,9133446285,47,2024-07-29,10
1934,Sai Yadav,sai.yadav445@gmail.com,Kochi,Rajasthan,9771338314,0,2025-06-23,7
1935,Krishna Kapoor,krishna.kapoor734@gmail.com,Kochi,Rajasthan,9751794349,17,2025-06-16,8
1936,Rohan Thakur,rohan.thakur586@gmail.com,Lucknow,West Bengal,9199909601,4,2023-11-04,6
1937,Ishaan Chatterjee,ishaan.chatterjee703@gmail.com,New Delhi,Delhi,9944886207,28,2025-01-13,6
1938,Rohan Verma,rohan.verma908@gmail.com,Lucknow,West Bengal,9607732726,8,2025-07-02,2
1939,Meera Mishra,meera.mishra358@gmail.com,Patna,Bihar,9356445485,17,2024-01-07,8
1940,Diya Das,diya.das821@gmail.com,Jaipur,Punjab,9405128810,35,2024-12-27,4
1941,Riya Verma,riya.verma112@gmail.com,Kochi,Rajasthan,9467888836,25,2024-03-30,9
1942,Raj Mishra,raj.mishra570@gmail.com,Indore,Uttar Pradesh,9692092099,41,2025-07-28,3
1943,Vihaan Reddy,vihaan.reddy601@gmail.com,Patna,Bihar,9690537602,49,2025-01-23,8
1944,Diya Nair,diya.nair613@gmail.com,Kolkata,Telangana,9794839521,42,2024-04-15,9
1945,Arjun Pillai,arjun.pillai749@gmail.com,Patna,Bihar,9924497157,34,2024-11-22,3
1946,Isha Ghosh,isha.ghosh325@gmail.com,Bhubaneswar,Odisha,9328735481,31,2024-12-04,3
1947,Aarav Sharma,aarav.sharma995@gmail.com,Patna,Bihar,9905749915,6,2025-09-03,10
1948,Priya Pillai,priya.pillai413@gmail.com,Mumbai,Gujarat,9651256026,10,2025-06-20,1
1949,Raj Rana,raj.rana203@gmail.com,Kolkata,Telangana,9305651950,29,2024-07-22,8
1950,Meera Verma,meera.verma777@gmail.com,Nagpur,Maharashtra,9856345016,2,2025-09-02,8
1951,Riya Reddy,riya.reddy766@gmail.com,Patna,Bihar,9950417916,32,2024-04-01,3
1952,Diya Thakur,diya.thakur979@gmail.com,Lucknow,West Bengal,9964007160,4,2025-08-04,6
1953,Vihaan Bose,vihaan.bose929@gmail.com,Chandigarh,Haryana,9969262768,15,2024-07-24,2
1954,Aarav Ghosh,aarav.ghosh923@gmail.com,Pune,Karnataka,9591199934,7,2023-11-08,7
1955,Ishaan Patel,ishaan.patel339@gmail.com,Bangalore,Tamil Nadu,9273413590,15,2024-06-30,5
1956,Arjun Gupta,arjun.gupta643@gmail.com,Kochi,Rajasthan,9449966206,43,2024-10-31,5
1957,Saanvi Yadav,saanvi.yadav414@gmail.com,Bangalore,Tamil Nadu,9806997799,28,2025-01-30,9
1958,Ananya Sharma,ananya.sharma618@gmail.com,Kolkata,Telangana,9452099032,17,2024-08-02,3
1959,Aditya Das,aditya.das288@gmail.com,Kochi,Rajasthan,9445653338,5,2025-09-18,6
1960,Aditya Chatterjee,aditya.chatterjee770@gmail.com,Chandigarh,Haryana,9908872343,14,2025-09-02,7
1961,Arjun Joshi,arjun.joshi552@gmail.com,Jaipur,Punjab,9123724337,18,2024-09-25,4
1962,Anika Kumar,anika.kumar842@gmail.com,Indore,Uttar Pradesh,9693909985,30,2024-03-08,1
1963,Ishaan Patel,ishaan.patel570@gmail.com,Jaipur,Punjab,9468000236,16,2025-09-01,8
1964,Riya Thakur,riya.thakur484@gmail.com,Jaipur,Punjab,9464687870,17,2024-01-19,3
1965,Raj Gupta,raj.gupta242@gmail.com,Hyderabad,Kerala,9987278077,39,2025-07-09,9
1966,Diya Yadav,diya.yadav441@gmail.com,Kolkata,Telangana,9750303596,4,2024-12-27,4
1967,Meera Jain,meera.jain253@gmail.com,Chennai,Madhya Pradesh,9855550691,25,2024-11-26,9
1968,Ananya Kumar,ananya.kumar55@gmail.com,Pune,Karnataka,9956975287,17,2023-11-25,8
1969,Vihaan Rana,vihaan.rana220@gmail.com,Nagpur,Maharashtra,9248936193,48,2025-01-26,3
1970,Rohan Jain,rohan.jain350@gmail.com,Chandigarh,Haryana,9957287526,15,2025-09-07,10
1971,Meera Reddy,meera.reddy540@gmail.com,Mumbai,Gujarat,9420560203,46,2023-10-26,3
1972,Rohan Kumar,rohan.kumar815@gmail.com,Jaipur,Punjab,9913299633,2,2024-03-14,5
1973,Isha Das,isha.das904@gmail.com,Kolkata,Telangana,9514122265,5,2024-02-09,2
1974,Saanvi Thakur,saanvi.thakur826@gmail.com,Chandigarh,Haryana,9259553640,15,2024-08-08,1
1975,Rohan Ghosh,rohan.ghosh57@gmail.com,Bangalore,Tamil Nadu,9695044970,24,2024-09-16,8
1976,Anika Kapoor,anika.kapoor841@gmail.com,Kolkata,Telangana,9303899453,44,2024-07-14,6
1977,Vivaan Patel,vivaan.patel694@gmail.com,Pune,Karnataka,9768112713,10,2025-09-20,8
1978,Meera Mishra,meera.mishra512@gmail.com,Jaipur,Punjab,9864670177,44,2025-03-09,1
1979,Aarav Joshi,aarav.joshi311@gmail.com,Indore,Uttar Pradesh,9707097667,21,2024-06-26,4
1980,Raj Das,raj.das379@gmail.com,New Delhi,Delhi,9238754972,46,2025-03-06,10
1981,Krishna Das,krishna.das679@gmail.com,Patna,Bihar,9852041955,48,2025-07-19,10
1982,Riya Singh,riya.singh265@gmail.com,Indore,Uttar Pradesh,9724469100,38,2024-09-16,10
1983,Raj Das,raj.das106@gmail.com,New Delhi,Delhi,9515270478,39,2025-01-07,6
1984,Rohan Thakur,rohan.thakur914@gmail.com,Hyderabad,Kerala,9245985362,35,2025-03-21,7
1985,Saanvi Pillai,saanvi.pillai255@gmail.com,Indore,Uttar Pradesh,9492625785,49,2024-05-11,10
1986,Raj Thakur,raj.thakur624@gmail.com,Kolkata,Telangana,9631990894,13,2025-07-12,9
1987,Arjun Ghosh,arjun.ghosh867@gmail.com,New Delhi,Delhi,9665702422,21,2023-12-18,9
1988,Kavya Chatterjee,kavya.chatterjee324@gmail.com,Mumbai,Gujarat,9219643033,16,2025-08-14,7
1989,Riya Sharma,riya.sharma423@gmail.com,Nagpur,Maharashtra,9104226133,7,2025-03-21,6
1990,Arjun Rana,arjun.rana440@gmail.com,Chandigarh,Haryana,9742739341,48,2025-08-02,4
1991,Kavya Mishra,kavya.mishra257@gmail.com,Patna,Bihar,9450598645,36,2024-01-20,6
1992,Anika Verma,anika.verma93@gmail.com,Pune,Karnataka,9969986249,3,2025-05-07,8
1993,Raj Nair,raj.nair710@gmail.com,Nagpur,Maharashtra,9944721812,41,2024-06-25,1
1994,Meera Singh,meera.singh648@gmail.com,Indore,Uttar Pradesh,9681900112,41,2024-07-17,9
1995,Vivaan Kumar,vivaan.kumar112@gmail.com,Pune,Karnataka,9284835577,42,2024-01-29,1
1996,Aditya Thakur,aditya.thakur977@gmail.com,Patna,Bihar,9742852821,34,2025-10-12,2
1997,Rohan Singh,rohan.singh355@gmail.com,Nagpur,Maharashtra,9155414440,22,2025-09-08,2
1998,Krishna Chatterjee,krishna.chatterjee874@gmail.com,Patna,Bihar,9118334196,42,2024-06-01,5
1999,Diya Chatterjee,diya.chatterjee377@gmail.com,Mumbai,Gujarat,9599477273,26,2024-10-15,6
2000,Ananya Pillai,ananya.pillai458@gmail.com,Lucknow,West Bengal,9408875036,5,2024-07-27,2
